model=SM-G950F_device=dreamlte, 32.17224246105308, 34.8144489381276, 7.777438959165592, HOTBOX-D88A, c0:ac:54:f5:b4:c9, 1, -92.0, 
model=SM-G950F_device=dreamlte, 32.172238019565235, 34.81444473498782, 10.580361150029846, Efrat, b4:ee:b4:86:c0:f1, 11, -74.0, 
model=SM-G950F_device=dreamlte, 32.172252019523675, 34.814391891326764, 17.18081811626479, angela, 80:1f:02:f5:d8:e8, 1, -89.0, 
model=SM-G950F_device=dreamlte, 32.172265215924426, 34.81421445142988, 22.818991521293682, KarvatB0.5, 14:ae:db:cc:ed:6d, 48, -89.0, 
model=SM-G950F_device=dreamlte, 32.17236137351424, 34.813699062125046, 35.857570420273696, Bezeq Free GA32E3, 52:b0:ce:ac:32:98, 1, -80.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17236392048461, 34.813608582564235, 40.37390229623365, lellouche, a4:2b:b0:ad:2d:34, 5, -93.0, 
model=SM-G950F_device=dreamlte, 32.172390767956486, 34.813417211867176, 31.709069181653852, dobry2016, 6c:b0:ce:ac:32:9b, 1, -69.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17238485133309, 34.81335251001789, 36.14795188031762, Mevohot_1, 20:0c:c8:1b:a2:48, 6, -95.0, 
model=SM-G950F_device=dreamlte, 32.172421401383374, 34.81313048983334, 30.003915937473923, DIR-825-4f83, 80:26:89:0d:4f:84, 1, -66.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17241727, 34.81315388, 44.00000000000001, sellahome_2EX, 74:da:38:14:1f:8d, 9, -82.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17237362574928, 34.81343720493664, 41.80953753710491, Mevohot_3, 60:e3:27:e8:41:e8, 11, -86.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.1724216440424, 34.81308019828736, 43.606964316497155, BezeqFree, 06:ae:db:ba:1e:85, 11, -81.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.172429856602434, 34.81314428818429, 33.52459289497471, sellahome, d8:fb:5e:17:47:f8, 9, -83.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17243758, 34.81296682, 47.0, shweiger1, 14:ae:db:c1:ad:7d, 1, -84.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17249938168531, 34.81267951428522, 37.39473005851746, ELDAD, 10:0d:7f:80:17:80, 11, -87.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.172363041325866, 34.81364072799799, 38.385096172151776, Lahav, 08:3e:5d:5c:72:5e, 11, -89.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17227668964699, 34.81413233782168, 38.08922648494571, Orit, c4:a8:1d:12:7d:4c, 6, -91.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17246651, 34.81278713, 48.0, BezeqFree, 06:ae:db:c1:ad:7d, 1, -87.0, 
model=SM-G950F_device=dreamlte, 32.172489579816656, 34.812654590676075, 36.68609680025592, Eldad_2EX, 80:1f:02:e8:b9:cc, 11, -82.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.1724962, 34.81260015, 47.0, HOTBOX1234, 30:b5:c2:6e:12:d4, 1, -88.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17255607851636, 34.812383491811524, 45.580574226881815, HOTBOX1234, 00:78:9e:f9:f5:5b, 1, -82.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17229534701232, 34.812038681950206, 44.45891914419367, varda, c4:12:f5:85:27:c2, 1, -95.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17243293091802, 34.81264822176326, 47.360982025427454, Miller, 00:78:9e:fa:0e:5c, 1, -94.0, 
model=SM-G950F_device=dreamlte, 32.17241303604595, 34.81208332874092, 35.49585852826895, urigil1, a0:ab:1b:5d:c2:60, 10, -90.0, 
model=SM-G950F_device=dreamlte, 32.168785892548456, 34.81102019424413, 34.57310314424346, INGENEO, cc:b2:55:e8:4c:e6, 6, -91.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17230828, 34.81204165, 48.0, Gil-Up, 50:c7:bf:36:df:98, 2, -89.0, 
model=SM-G950F_device=dreamlte, 32.17223867916217, 34.81202835219862, 30.517667486511723, Helen., a0:ab:1b:57:cd:42, 10, -79.0, 
model=SM-G950F_device=dreamlte, 32.17217553070084, 34.81201239183262, 29.32418162501339, U2I8L1M0X42, 54:64:d9:66:29:ef, 11, -85.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17212193, 34.81196568, 47.0, U2I8L1M0X42, 7c:b7:33:97:35:f1, 1, -73.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17027283448258, 34.81113674152412, 38.58043207735322, KaymeraDev, 00:f6:63:15:58:81, 1, -93.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17185363323636, 34.81186936888218, 40.03520602915204, Ben Ami_2.4, c4:04:15:60:6a:b5, 11, -93.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.171032116340356, 34.81147455987314, 40.17078803001232, KaymeraGuest, 00:f6:63:15:58:82, 1, -93.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17190930211056, 34.81188606044735, 40.70214328637243, Shani - Green, 54:b8:0a:34:68:90, 6, -95.0, 
model=SM-G950F_device=dreamlte, 32.17192567426232, 34.81190476642236, 31.11749984080548, Liza, 8c:59:c3:ea:db:4a, 1, -78.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.1716947, 34.81179424, 42.0, Hilush111, 6c:b0:ce:2f:43:36, 1, -92.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17228305696039, 34.812077469038265, 42.63745227200953, Gil Kitchen, 80:1f:02:a3:7d:62, 6, -96.0, 
model=SM-G950F_device=dreamlte, 32.17125358527708, 34.81164527934201, 30.391263421940565, mika1, c4:12:f5:fb:c0:3e, 1, -82.0, 
model=SM-G950F_device=dreamlte, 32.17134020148104, 34.81169555724996, 29.78929958349117, donush, c0:ac:54:f5:b7:f2, 1, -87.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.171176511717704, 34.81159409519152, 35.00469475513095, DAVID, d8:fb:5e:17:1b:d6, 11, -96.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17080996176221, 34.81139879563006, 31.93994662691322, home, 00:13:d4:0f:f3:ba, 1, -94.0, 
model=SM-G950F_device=dreamlte, 32.17094198600168, 34.81148871152029, 29.247534754719787, TP-LINK_2C3A, 84:16:f9:d7:2c:3a, 1, -90.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.170528705134245, 34.811233214791656, 35.974475640272054, Guymic, 14:ae:db:b7:99:2d, 6, -95.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.170521867804325, 34.81122112899475, 35.312420001097706, HOTFiber-A53E, 7c:b7:33:a1:7e:98, 6, -90.0, 
model=SM-G950F_device=dreamlte, 32.17052489858893, 34.811243700290355, 28.48330590693121, rdk, e4:d3:f1:9a:81:60, 13, -85.0, 
model=SM-G950F_device=dreamlte, 32.170485540391866, 34.811206113243585, 33.807793067412206, RDK, 58:b6:33:34:81:a8, 1, -85.0, 
model=SM-G950F_device=dreamlte, 32.170483703091215, 34.811213450771334, 28.73214646646468, RDK, 58:b6:33:34:ae:f8, 11, -85.0, 
model=SM-G950F_device=dreamlte, 32.17052489858893, 34.811243700290355, 28.48330590693121, dlink, 40:9b:cd:11:2f:88, 44, -92.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17013234225084, 34.81102658004825, 35.03747895757557, devolo-0f4, 30:d3:2d:37:20:f4, 6, -88.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16995469173775, 34.81094553063436, 34.72268794433783, Neeman2.4, 20:0c:c8:1d:c8:2b, 1, -87.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.169992279018594, 34.81095602541394, 37.0, Bezeq Free F026CC, 6a:0c:c8:1d:c8:28, 1, -87.0, 
model=SM-G950F_device=dreamlte, 32.17005047256307, 34.811007615648165, 28.289290688769423, Neeman2.4_5, 20:0c:c8:1d:c8:2c, 60, -89.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.1698657635492, 34.81091736885339, 32.914753996797934, HP-Print-20-Deskjet 4640 series, fc:15:b4:65:09:20, 1, -83.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16988722, 34.81091198, 37.0, HOTBOX12, d8:fb:5e:17:62:4d, 1, -87.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16988722, 34.81091198, 37.0, oved-main, 74:da:3a:97:66:9e, 6, -87.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.1698657635492, 34.81091736885339, 32.914753996797934, HOTBOX-2E6E, c0:ac:54:f7:27:42, 11, -93.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16968089, 34.81083325, 37.0, Alpha125, 30:b5:c2:e0:55:9c, 6, -82.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.169469857543056, 34.81119779906656, 31.456143614405452, Bezeq Free T00C36, 5a:0c:c8:0f:21:90, 1, -92.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16948271404124, 34.81075907071134, 29.364948453608243, BezeqFree, 62:ee:0c:39:f9:16, 5, -94.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.169469857543056, 34.81119779906656, 31.456143614405452, ELCHARAR_2.4, 20:0c:c8:0f:21:93, 1, -95.0, 
model=SM-G950F_device=dreamlte, 32.16930328971546, 34.81071393258221, 27.82938002803731, edimax_2.4G_A92417, 74:da:38:a9:24:17, 3, -75.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16932023989525, 34.810698902873206, 33.355857602281176, BezeqNGN_001489_2.4GHz_1, c0:a0:bb:cb:59:5b, 1, -73.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.1692751, 34.81066887, 38.0, netbox, d0:d4:12:65:19:a2, 1, -96.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.169267321373766, 34.81068516804228, 32.86412969283415, forestisthebest, c8:d7:19:da:03:16, 6, -78.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.169144634310406, 34.810642457000434, 33.38436512296738, spielman, f4:f2:6d:34:56:54, 1, -79.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.169086313957166, 34.81062851289685, 31.752319562279563, HP-Print-C1-Deskjet 4640 series, 28:80:23:f6:e0:c1, 11, -87.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.168869834231685, 34.8110201010187, 35.374096432436815, Oberyn Martell, 18:d6:c7:fb:1c:0e, 8, -79.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.1687929969393, 34.811427543826674, 27.139942358796336, simon, e4:6f:13:73:0a:c2, 8, -89.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.168805769347706, 34.810565828595905, 28.08232470276033, HTC, 06:c2:3e:e4:21:85, 4, -92.0, 
model=SM-G950F_device=dreamlte, 32.1693582906076, 34.81074639653124, 33.81123627578493, RS_GUEST, ec:08:6b:38:0d:dd, 12, -85.0, 
model=SM-G950F_device=dreamlte, 32.168823167573045, 34.810544049627936, 27.11526685223747, RS_GUEST_5G, ec:08:6b:38:0d:dc, 44, -89.0, 
model=SM-G950F_device=dreamlte, 32.168792723786524, 34.81060597981397, 29.05763342611873, DIRECT-F4-HP DeskJet 3830 series, c8:d3:ff:57:60:f5, 1, -89.0, 
model=SM-G950F_device=dreamlte, 32.168823167573045, 34.810544049627936, 27.11526685223747, KaymeraDev, 00:f6:63:15:58:8e, 36, -92.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16872739, 34.81060785, 38.0, kaymeraQA, 00:f6:63:15:58:80, 1, -82.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16938103132431, 34.812788509890254, 35.36498836037119, Candan, c0:ff:d4:7b:82:30, 1, -87.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16872739, 34.81060785, 38.0, Vision Public, c0:4a:00:f7:00:c1, 10, -89.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16872739, 34.81060785, 38.0, BARON WIFI 2.4, 60:e3:27:bf:a1:a5, 11, -91.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16872739, 34.81060785, 38.0, cactus, a0:4f:d4:42:ba:71, 1, -95.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16872739, 34.81060785, 38.0, KaymeraGuest, cc:16:7e:97:1d:92, 1, -95.0, 
model=SM-G950F_device=dreamlte, 32.16886678679371, 34.811834114991264, 30.280968090116644, LRWN, 0c:f4:d5:29:a2:9c, 36, -91.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16871153789453, 34.8107806266728, 38.32878387583535, A-Home, 00:25:86:b1:6f:f8, 6, -81.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16877222, 34.81164041, 36.0, LRWN, ec:8c:a2:08:a4:5c, 52, -69.0, 
model=SM-G950F_device=dreamlte, 32.168846097297546, 34.811787470063976, 28.29109853755457, LRWN, ec:8c:a2:09:dd:4c, 44, -70.0, 
model=SM-G950F_device=dreamlte, 32.16883185810145, 34.81177177270722, 33.42797381641868, HOTFiber-400D, 40:65:a3:2b:62:22, 6, -88.0, 
model=SM-G950F_device=dreamlte, 32.168846097297546, 34.811787470063976, 28.29109853755457, HOTFiber-400D, 40:65:a3:2b:62:0e, 6, -89.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16898017, 34.81188912, 37.0, SE-WiFi-Employees, 70:4c:a5:20:be:18, 1, -94.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16940316, 34.81209444, 40.0, Einav_1, 00:26:5a:10:b7:0a, 6, -82.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16915911039831, 34.81139799552586, 39.96628571979944, RS_GUEST, e4:6f:13:71:f5:ce, 9, -92.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16957200519619, 34.812214428213835, 29.96967339675363, nina, 20:0c:c8:2b:2a:14, 11, -92.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16958729, 34.81218021, 40.0, Nehalem_ISR, 08:ea:44:74:4b:d5, 1, -92.0, 
model=SM-G950F_device=dreamlte, 32.169638599895805, 34.81241905617503, 30.950144866852533, arama, 80:1f:02:36:04:d0, 11, -81.0, 
model=SM-G950F_device=dreamlte, 32.16966416871978, 34.81290809846955, 26.895740754787184, hilda, 00:30:4f:91:36:07, 6, -89.0, 
model=SM-G950F_device=dreamlte, 32.169866140731244, 34.81229808713617, 33.70984643017821, Astra, 00:21:63:4d:73:31, 6, -92.0, 
model=SM-G950F_device=dreamlte, 32.16994583718046, 34.81233207516354, 35.11659827043013, BezeqFree, 5a:ab:1b:62:0d:fd, 2, -93.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16977119, 34.81225463, 40.0, mazia, 14:ae:db:b2:5f:05, 1, -87.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17035229016859, 34.8125374317627, 34.25353345516409, TUCHLER, 00:26:5a:69:94:e3, 6, -81.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16988656182222, 34.81232499172284, 35.82031748972893, landau, 74:da:38:14:4b:88, 11, -81.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16944638347005, 34.812125301055566, 33.20873826929769, InnovationEndeavors, 74:da:38:a9:1c:df, 2, -83.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.169878985083, 34.812301385593386, 32.00243196342115, klaiman, a0:ab:1b:62:0d:fc, 2, -86.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16957836633657, 34.812172573404, 38.128018442104995, Mehta_Up, f8:d1:11:b8:3b:7e, 6, -87.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17056851117144, 34.81260690787796, 37.025112252621405, UFI_UF230_B3F, 00:0b:6c:4d:1b:3f, 6, -89.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.16933726070789, 34.81206168316308, 34.81972367566194, HOTBOX-8156, b4:ee:b4:a7:81:5c, 1, -92.0, 
model=SM-G950F_device=dreamlte, 32.17008696282602, 34.812394744661326, 36.17200778496826, HP-Print-8A-Deskjet 4640 series, 8c:dc:d4:6a:a9:8a, 11, -89.0, 
model=SM-G950F_device=dreamlte, 32.169976447948805, 34.812317495445285, 32.66148257739385, landau, d4:7b:b0:79:65:fc, 11, -92.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17025241653819, 34.8124659393186, 32.228521177117784, ter123, 70:4d:7b:0c:89:50, 6, -82.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17024947361429, 34.812460036753706, 33.276398294858645, HOTBOX-62EF, d8:fb:5e:17:62:f5, 1, -93.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17012573, 34.81242227, 44.0, Florida_Israel1, 48:ee:0c:3b:fa:1e, 1, -94.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17051502696843, 34.81258258209145, 38.246336330804425, hot, 00:1c:10:09:4f:bc, 3, -84.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.170202626712985, 34.81244969935509, 37.55773751046276, geller, 00:78:9e:fa:3b:62, 11, -90.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17069719243674, 34.81267732595715, 37.159882852843054, Oded, 14:cc:20:76:b8:2a, 11, -89.0, 
model=SM-G950F_device=dreamlte, 32.17082091316396, 34.81273453589067, 36.84533335453751, Oded 2.4Ghz, 00:12:2a:e1:6c:48, 11, -83.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.170868503229336, 34.81273786047971, 39.46025894583606, HOTBOX-2017, c0:ac:54:f5:7d:bd, 11, -87.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17080807716916, 34.812720451158654, 40.382527189721365, TP-LINK_76C08E, 14:cc:20:76:c0:8e, 1, -93.0, 
model=SM-G950F_device=dreamlte, 32.171141485343824, 34.81279703248537, 35.29383492537677, Oded 5Ghz, 00:12:2a:e1:6c:4c, 48, -84.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17090086449639, 34.81275697432857, 35.30630321556936, HP-Print-AF-Officejet Pro 6830, 28:80:23:40:5f:af, 6, -81.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17108000320257, 34.81296607296333, 33.93638557619318, sirocco_2.4o, c4:e9:84:83:1a:0a, 11, -91.0, 
model=SM-G950F_device=dreamlte, 32.171086853949404, 34.81326700900223, 36.985033559176514, yotam17, f8:ab:05:e9:6d:3d, 10, -85.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.170341558137935, 34.81247663603448, 38.331034482758625, BezeqFree, 06:ae:db:48:af:4d, 9, -93.0, 
model=SM-G950F_device=dreamlte, 32.17198534972246, 34.81299603716402, 26.593085271027938, SHAHAF2.4, 20:0c:c8:0a:ef:2a, 11, -82.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17079035230741, 34.81313605066003, 38.67377585105157, Motti11, a4:2b:b0:d4:55:36, 6, -96.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17240894227467, 34.81332522126937, 34.66128723607833, HOTBOX-1A14, 00:07:26:4f:07:ae, 6, -91.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17232792, 34.81365654, 42.0, dobry2016_5, 6c:b0:ce:ac:32:9c, 60, -89.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17250753512107, 34.81264070700526, 39.17397837458457, DIRECT-CC-HP DeskJet 4670 series, 70:5a:0f:b2:64:cd, 6, -89.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17226318, 34.81420816, 40.0, Wifi, 74:44:01:39:09:86, 11, -93.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17227144981482, 34.81434255772347, 32.95515227992234, love, 14:ae:db:58:73:75, 1, -70.0, 
model=SM-G950F_device=dreamlte, 32.17218268216534, 34.81446401702757, 13.65040888895076, Efrat, 40:65:a3:35:4c:c4, 1, -75.0, 
model=SM-G950F_device=dreamlte, 32.172209259560766, 34.814448298318844, 15.376435938028058, Volvo247, 08:97:58:32:69:c6, 4, -81.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17228106, 34.81440381, 51.0, Zvi_2.4, 10:5a:f7:0f:d5:32, 11, -91.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17227827, 34.81413625, 45.0, BezeqFree, 62:ee:0c:3d:eb:b9, 9, -88.0, 
model=SM-G950F_device=dreamlte, 32.17228483399432, 34.814036899369874, 30.59005383029067, Chakir, 00:12:2a:35:c8:7c, 1, -86.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17241371391476, 34.81331935185695, 38.870839307891785, Lahav, b0:b2:8f:01:ad:fe, 11, -73.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.1724094, 34.81316731, 41.0, GuyHila, 14:ae:db:ba:1e:85, 11, -76.0, 
model=SM-G950F_device=dreamlte, 32.172519525834645, 34.81244819705009, 35.373543021017, NIPPON_3687, 08:97:58:32:d2:98, 2, -88.0, 
model=Lenovo PB2-690Y_device=PB2PRO, 32.17250306, 34.81263803, 42.0, BS-WIFI-4EVER, fc:75:16:55:27:fa, 6, -94.0, 
